Null value: -9999.9	
Date (GMT)	Salinity(psu)
2017 07 18 22	36.489
2017 07 18 23	36.489
2017 07 19 00	36.477
2017 07 19 01	36.477
2017 07 19 02	36.477
2017 07 19 03	36.477
2017 07 19 04	36.477
2017 07 19 05	36.477
2017 07 19 06	36.477
2017 07 19 07	36.477
2017 07 19 08	36.477
2017 07 19 09	36.477
2017 07 19 10	36.477
2017 07 19 11	36.477
2017 07 19 12	36.477
2017 07 19 13	36.477
2017 07 19 14	36.477
2017 07 19 15	36.477
2017 07 19 16	36.477
2017 07 19 17	36.477
2017 07 19 18	36.477
2017 07 19 19	36.477
2017 07 19 20	36.477
2017 07 19 21	36.477
2017 07 19 22	36.477
2017 07 19 23	36.477
2017 07 20 00	36.461
2017 07 20 01	36.461
2017 07 20 02	36.461
2017 07 20 03	36.461
2017 07 20 04	36.461
2017 07 20 05	36.461
2017 07 20 06	36.461
2017 07 20 07	36.461
2017 07 20 08	36.461
2017 07 20 09	36.461
2017 07 20 10	36.461
2017 07 20 11	36.461
2017 07 20 12	36.461
2017 07 20 13	36.461
2017 07 20 14	36.461
2017 07 20 15	36.461
2017 07 20 16	36.461
2017 07 20 17	36.461
2017 07 20 18	36.461
2017 07 20 19	36.461
2017 07 20 20	36.461
2017 07 20 21	36.461
2017 07 20 22	36.461
2017 07 20 23	36.461
2017 07 21 00	36.462
2017 07 21 01	36.462
2017 07 21 02	36.462
2017 07 21 03	36.462
2017 07 21 04	36.462
2017 07 21 05	36.462
2017 07 21 06	36.462
2017 07 21 07	36.462
2017 07 21 08	36.462
2017 07 21 09	36.462
2017 07 21 10	36.462
2017 07 21 11	36.462
2017 07 21 12	36.462
2017 07 21 13	36.462
2017 07 21 14	36.462
2017 07 21 15	36.462
2017 07 21 16	36.462
2017 07 21 17	36.462
2017 07 21 18	36.462
2017 07 21 19	36.462
2017 07 21 20	36.462
2017 07 21 21	36.462
2017 07 21 22	36.462
2017 07 21 23	36.462
2017 07 22 00	36.398
2017 07 22 01	36.398
2017 07 22 02	36.398
2017 07 22 03	36.398
2017 07 22 04	36.398
2017 07 22 05	36.398
2017 07 22 06	36.398
2017 07 22 07	36.398
2017 07 22 08	36.398
2017 07 22 09	36.398
2017 07 22 10	36.398
2017 07 22 11	36.398
2017 07 22 12	36.398
2017 07 22 13	36.398
2017 07 22 14	36.398
2017 07 22 15	36.398
2017 07 22 16	36.398
2017 07 22 17	36.398
2017 07 22 18	36.398
2017 07 22 19	36.398
2017 07 22 20	36.398
2017 07 22 21	36.398
2017 07 22 22	36.398
2017 07 22 23	36.398
2017 07 23 00	36.329
2017 07 23 01	36.329
2017 07 23 02	36.329
2017 07 23 03	36.329
2017 07 23 04	36.329
2017 07 23 05	36.329
2017 07 23 06	36.329
2017 07 23 07	36.329
2017 07 23 08	36.329
2017 07 23 09	36.329
2017 07 23 10	36.329
2017 07 23 11	36.329
2017 07 23 12	36.329
2017 07 23 13	36.329
2017 07 23 14	36.329
2017 07 23 15	36.329
2017 07 23 16	36.329
2017 07 23 17	36.329
2017 07 23 18	36.329
2017 07 23 19	36.329
2017 07 23 20	36.329
2017 07 23 21	36.329
2017 07 23 22	36.329
2017 07 23 23	36.329
2017 07 24 00	36.367
2017 07 24 01	36.367
2017 07 24 02	36.367
2017 07 24 03	36.367
2017 07 24 04	36.367
2017 07 24 05	36.367
2017 07 24 06	36.367
2017 07 24 07	36.367
2017 07 24 08	36.367
2017 07 24 09	36.367
2017 07 24 10	36.367
2017 07 24 11	36.367
2017 07 24 12	36.367
2017 07 24 13	36.367
2017 07 24 14	36.367
2017 07 24 15	36.367
2017 07 24 16	36.367
2017 07 24 17	36.367
2017 07 24 18	36.367
2017 07 24 19	36.367
2017 07 24 20	36.367
2017 07 24 21	36.367
2017 07 24 22	36.367
2017 07 24 23	36.367
2017 07 25 00	36.444
2017 07 25 01	36.444
2017 07 25 02	36.444
2017 07 25 03	36.444
2017 07 25 04	36.444
2017 07 25 05	36.444
2017 07 25 06	36.444
2017 07 25 07	36.444
2017 07 25 08	36.444
2017 07 25 09	36.444
2017 07 25 10	36.444
2017 07 25 11	36.444
2017 07 25 12	36.444
2017 07 25 13	36.444
2017 07 25 14	36.444
2017 07 25 15	36.444
2017 07 25 16	36.444
2017 07 25 17	36.444
2017 07 25 18	36.444
2017 07 25 19	36.444
2017 07 25 20	36.444
2017 07 25 21	36.444
2017 07 25 22	36.444
2017 07 25 23	36.444
2017 07 26 00	36.471
2017 07 26 01	36.471
2017 07 26 02	36.471
2017 07 26 03	36.471
2017 07 26 04	36.471
2017 07 26 05	36.471
2017 07 26 06	36.471
2017 07 26 07	36.471
2017 07 26 08	36.471
2017 07 26 09	36.471
2017 07 26 10	36.471
2017 07 26 11	36.471
2017 07 26 12	36.471
2017 07 26 13	36.471
2017 07 26 14	36.471
2017 07 26 15	36.471
2017 07 26 16	36.471
2017 07 26 17	36.471
2017 07 26 18	36.471
2017 07 26 19	36.471
2017 07 26 20	36.471
2017 07 26 21	36.471
2017 07 26 22	36.471
2017 07 26 23	36.471
2017 07 27 00	36.516
2017 07 27 01	36.516
2017 07 27 02	36.516
2017 07 27 03	36.516
2017 07 27 04	36.516
2017 07 27 05	36.516
2017 07 27 06	36.516
2017 07 27 07	36.516
2017 07 27 08	36.516
2017 07 27 09	36.516
2017 07 27 10	36.516
2017 07 27 11	36.516
2017 07 27 12	36.516
2017 07 27 13	36.516
2017 07 27 14	36.516
2017 07 27 15	36.516
2017 07 27 16	36.516
2017 07 27 17	36.516
2017 07 27 18	36.516
2017 07 27 19	36.516
2017 07 27 20	36.516
2017 07 27 21	36.516
2017 07 27 22	36.516
2017 07 27 23	36.516
2017 07 28 00	36.516
2017 07 28 01	36.516
2017 07 28 02	36.516
2017 07 28 03	36.516
2017 07 28 04	36.516
2017 07 28 05	36.516
2017 07 28 06	36.516
2017 07 28 07	36.516
2017 07 28 08	36.516
2017 07 28 09	36.516
2017 07 28 10	36.516
2017 07 28 11	36.516
2017 07 28 12	36.516
2017 07 28 13	36.516
2017 07 28 14	36.516
2017 07 28 15	36.516
2017 07 28 16	36.516
2017 07 28 17	36.516
2017 07 28 18	36.516
2017 07 28 19	36.516
2017 07 28 20	36.516
2017 07 28 21	36.516
2017 07 28 22	36.516
2017 07 28 23	36.516
2017 07 29 00	36.525
2017 07 29 01	36.525
2017 07 29 02	36.525
2017 07 29 03	36.525
2017 07 29 04	36.525
2017 07 29 05	36.525
2017 07 29 06	36.525
2017 07 29 07	36.525
2017 07 29 08	36.525
2017 07 29 09	36.525
2017 07 29 10	36.525
2017 07 29 11	36.525
2017 07 29 12	36.525
2017 07 29 13	36.525
2017 07 29 14	36.525
2017 07 29 15	36.525
2017 07 29 16	36.525
2017 07 29 17	36.525
2017 07 29 18	36.525
2017 07 29 19	36.525
2017 07 29 20	36.525
2017 07 29 21	36.525
2017 07 29 22	36.525
2017 07 29 23	36.525
2017 07 30 00	36.547
2017 07 30 01	36.547
2017 07 30 02	36.547
2017 07 30 03	36.547
2017 07 30 04	36.547
2017 07 30 05	36.547
2017 07 30 06	36.547
2017 07 30 07	36.547
2017 07 30 08	36.547
2017 07 30 09	36.547
2017 07 30 10	36.547
2017 07 30 11	36.547
2017 07 30 12	36.547
2017 07 30 13	36.547
2017 07 30 14	36.547
2017 07 30 15	36.547
2017 07 30 16	36.547
2017 07 30 17	36.547
2017 07 30 18	36.547
2017 07 30 19	36.547
2017 07 30 20	36.547
2017 07 30 21	36.547
2017 07 30 22	36.547
2017 07 30 23	36.547
2017 07 31 00	36.583
2017 07 31 01	36.583
2017 07 31 02	36.583
2017 07 31 03	36.583
2017 07 31 04	36.583
2017 07 31 05	36.583
2017 07 31 06	36.583
2017 07 31 07	36.583
2017 07 31 08	36.583
2017 07 31 09	36.583
2017 07 31 10	36.583
2017 07 31 11	36.583
2017 07 31 12	36.583
2017 07 31 13	36.583
2017 07 31 14	36.583
2017 07 31 15	36.583
2017 07 31 16	36.583
2017 07 31 17	36.583
2017 07 31 18	36.583
2017 07 31 19	36.583
2017 07 31 20	36.583
2017 07 31 21	36.583
2017 07 31 22	36.583
2017 07 31 23	36.583
2017 08 01 00	36.598
2017 08 01 01	36.598
2017 08 01 02	36.598
2017 08 01 03	36.598
2017 08 01 04	36.598
2017 08 01 05	36.598
2017 08 01 06	36.598
2017 08 01 07	36.598
2017 08 01 08	36.598
2017 08 01 09	36.598
2017 08 01 10	36.598
2017 08 01 11	36.598
2017 08 01 12	36.598
2017 08 01 13	36.598
2017 08 01 14	36.598
2017 08 01 15	36.598
2017 08 01 16	36.598
2017 08 01 17	36.598
2017 08 01 18	36.598
2017 08 01 19	36.598
2017 08 01 20	36.598
2017 08 01 21	36.598
2017 08 01 22	36.598
2017 08 01 23	36.598
2017 08 02 00	36.434
2017 08 02 01	36.434
2017 08 02 02	36.434
2017 08 02 03	36.434
2017 08 02 04	36.434
2017 08 02 05	36.434
2017 08 02 06	36.434
2017 08 02 07	36.434
2017 08 02 08	36.434
2017 08 02 09	36.434
2017 08 02 10	36.434
2017 08 02 11	36.434
2017 08 02 12	36.434
2017 08 02 13	36.434
2017 08 02 14	36.434
2017 08 02 15	36.434
2017 08 02 16	36.434
2017 08 02 17	36.434
2017 08 02 18	36.434
2017 08 02 19	36.434
2017 08 02 20	36.434
2017 08 02 21	36.434
2017 08 02 22	36.434
2017 08 02 23	36.434
2017 08 03 00	36.43
2017 08 03 01	36.43
2017 08 03 02	36.43
2017 08 03 03	36.43
2017 08 03 04	36.43
2017 08 03 05	36.43
2017 08 03 06	36.43
2017 08 03 07	36.43
2017 08 03 08	36.43
2017 08 03 09	36.43
2017 08 03 10	36.43
2017 08 03 11	36.43
2017 08 03 12	36.43
2017 08 03 13	36.43
2017 08 03 14	36.43
2017 08 03 15	36.43
2017 08 03 16	36.43
2017 08 03 17	36.43
2017 08 03 18	36.43
2017 08 03 19	36.43
2017 08 03 20	36.43
2017 08 03 21	36.43
2017 08 03 22	36.43
2017 08 03 23	36.43
2017 08 04 00	36.43
2017 08 04 01	36.43
2017 08 04 02	36.43
2017 08 04 03	36.43
2017 08 04 04	36.43
2017 08 04 05	36.43
2017 08 04 06	36.43
2017 08 04 07	36.43
2017 08 04 08	36.43
2017 08 04 09	36.43
2017 08 04 10	36.43
2017 08 04 11	36.43
2017 08 04 12	36.43
2017 08 04 13	36.43
2017 08 04 14	36.43
2017 08 04 15	36.43
2017 08 04 16	36.43
2017 08 04 17	36.43
2017 08 04 18	36.43
2017 08 04 19	36.43
2017 08 04 20	36.43
2017 08 04 21	36.43
2017 08 04 22	36.43
2017 08 04 23	36.43
2017 08 05 00	36.424
2017 08 05 01	36.424
2017 08 05 02	36.424
2017 08 05 03	36.424
2017 08 05 04	36.424
2017 08 05 05	36.424
2017 08 05 06	36.424
2017 08 05 07	36.424
2017 08 05 08	36.424
2017 08 05 09	36.424
2017 08 05 10	36.424
2017 08 05 11	36.424
2017 08 05 12	36.424
2017 08 05 13	36.424
2017 08 05 14	36.424
2017 08 05 15	36.424
2017 08 05 16	36.424
2017 08 05 17	36.424
2017 08 05 18	36.424
2017 08 05 19	36.424
2017 08 05 20	36.424
2017 08 05 21	36.424
2017 08 05 22	36.424
2017 08 05 23	36.424
2017 08 06 00	36.419
2017 08 06 01	36.419
2017 08 06 02	36.419
2017 08 06 03	36.419
2017 08 06 04	36.419
2017 08 06 05	36.419
2017 08 06 06	36.419
2017 08 06 07	36.419
2017 08 06 08	36.419
2017 08 06 09	36.419
2017 08 06 10	36.419
2017 08 06 11	36.419
2017 08 06 12	36.419
2017 08 06 13	36.419
2017 08 06 14	36.419
2017 08 06 15	36.419
2017 08 06 16	36.419
2017 08 06 17	36.419
2017 08 06 18	36.419
2017 08 06 19	36.419
2017 08 06 20	36.419
2017 08 06 21	36.419
2017 08 06 22	36.419
2017 08 06 23	36.419
2017 08 07 00	36.423
2017 08 07 01	36.423
2017 08 07 02	36.423
2017 08 07 03	36.423
2017 08 07 04	36.423
2017 08 07 05	36.423
2017 08 07 06	36.423
2017 08 07 07	36.423
2017 08 07 08	36.423
2017 08 07 09	36.423
2017 08 07 10	36.423
2017 08 07 11	36.423
2017 08 07 12	36.423
2017 08 07 13	36.423
2017 08 07 14	36.423
2017 08 07 15	36.423
2017 08 07 16	36.423
2017 08 07 17	36.423
2017 08 07 18	36.423
2017 08 07 19	36.423
2017 08 07 20	36.423
2017 08 07 21	36.423
2017 08 07 22	36.423
2017 08 07 23	36.423
2017 08 08 00	36.427
2017 08 08 01	36.427
2017 08 08 02	36.427
2017 08 08 03	36.427
2017 08 08 04	36.427
2017 08 08 05	36.427
2017 08 08 06	36.427
2017 08 08 07	36.427
2017 08 08 08	36.427
2017 08 08 09	36.427
2017 08 08 10	36.427
2017 08 08 11	36.427
2017 08 08 12	36.427
2017 08 08 13	36.427
2017 08 08 14	36.427
2017 08 08 15	36.427
2017 08 08 16	36.427
2017 08 08 17	36.427
2017 08 08 18	36.427
2017 08 08 19	36.427
2017 08 08 20	36.427
2017 08 08 21	36.427
2017 08 08 22	36.427
2017 08 08 23	36.427
2017 08 09 00	36.412
2017 08 09 01	36.412
2017 08 09 02	36.412
2017 08 09 03	36.412
2017 08 09 04	36.412
2017 08 09 05	36.412
2017 08 09 06	36.412
2017 08 09 07	36.412
2017 08 09 08	36.412
2017 08 09 09	36.412
2017 08 09 10	36.412
2017 08 09 11	36.412
2017 08 09 12	36.412
2017 08 09 13	36.412
2017 08 09 14	36.412
2017 08 09 15	36.412
2017 08 09 16	36.412
2017 08 09 17	36.412
2017 08 09 18	36.412
2017 08 09 19	36.412
2017 08 09 20	36.412
2017 08 09 21	36.412
2017 08 09 22	36.412
2017 08 09 23	36.412
2017 08 10 00	36.411
2017 08 10 01	36.411
2017 08 10 02	36.411
2017 08 10 03	36.411
2017 08 10 04	36.411
2017 08 10 05	36.411
2017 08 10 06	36.411
2017 08 10 07	36.411
2017 08 10 08	36.411
2017 08 10 09	36.411
2017 08 10 10	36.411
2017 08 10 11	36.411
2017 08 10 12	36.411
2017 08 10 13	36.411
2017 08 10 14	36.411
2017 08 10 15	36.411
2017 08 10 16	36.411
2017 08 10 17	36.411
2017 08 10 18	36.411
2017 08 10 19	36.411
2017 08 10 20	36.411
2017 08 10 21	36.411
2017 08 10 22	36.411
2017 08 10 23	36.411
2017 08 11 00	36.426
2017 08 11 01	36.426
2017 08 11 02	36.426
2017 08 11 03	36.426
2017 08 11 04	36.426
2017 08 11 05	36.426
2017 08 11 06	36.426
2017 08 11 07	36.426
2017 08 11 08	36.426
2017 08 11 09	36.426
2017 08 11 10	36.426
2017 08 11 11	36.426
2017 08 11 12	36.426
2017 08 11 13	36.426
2017 08 11 14	36.426
2017 08 11 15	36.426
2017 08 11 16	36.426
2017 08 11 17	36.426
2017 08 11 18	36.426
2017 08 11 19	36.426
2017 08 11 20	36.426
2017 08 11 21	36.426
2017 08 11 22	36.426
2017 08 11 23	36.426
2017 08 12 00	36.448
2017 08 12 01	36.448
2017 08 12 02	36.448
2017 08 12 03	36.448
2017 08 12 04	36.448
2017 08 12 05	36.448
2017 08 12 06	36.448
2017 08 12 07	36.448
2017 08 12 08	36.448
2017 08 12 09	36.448
2017 08 12 10	36.448
2017 08 12 11	36.448
2017 08 12 12	36.448
2017 08 12 13	36.448
2017 08 12 14	36.448
2017 08 12 15	36.448
2017 08 12 16	36.448
2017 08 12 17	36.448
2017 08 12 18	36.448
2017 08 12 19	36.448
2017 08 12 20	36.448
2017 08 12 21	36.448
2017 08 12 22	36.448
2017 08 12 23	36.448
2017 08 13 00	36.46
2017 08 13 01	36.46
2017 08 13 02	36.46
2017 08 13 03	36.46
2017 08 13 04	36.46
2017 08 13 05	36.46
2017 08 13 06	36.46
2017 08 13 07	36.46
2017 08 13 08	36.46
2017 08 13 09	36.46
2017 08 13 10	36.46
2017 08 13 11	36.46
2017 08 13 12	36.46
2017 08 13 13	36.46
2017 08 13 14	36.46
2017 08 13 15	36.46
2017 08 13 16	36.46
2017 08 13 17	36.46
2017 08 13 18	36.46
2017 08 13 19	36.46
2017 08 13 20	36.46
2017 08 13 21	36.46
2017 08 13 22	36.46
2017 08 13 23	36.46
2017 08 14 00	36.469
2017 08 14 01	36.469
2017 08 14 02	36.469
2017 08 14 03	36.469
2017 08 14 04	36.469
2017 08 14 05	36.469
2017 08 14 06	36.469
2017 08 14 07	36.469
2017 08 14 08	36.469
2017 08 14 09	36.469
2017 08 14 10	36.469
2017 08 14 11	36.469
2017 08 14 12	36.469
2017 08 14 13	36.469
2017 08 14 14	36.469
2017 08 14 15	36.469
2017 08 14 16	36.469
2017 08 14 17	36.469
2017 08 14 18	36.469
2017 08 14 19	36.469
2017 08 14 20	36.469
2017 08 14 21	36.469
2017 08 14 22	36.469
2017 08 14 23	36.469
2017 08 15 00	36.388
2017 08 15 01	36.388
2017 08 15 02	36.388
2017 08 15 03	36.388
2017 08 15 04	36.388
2017 08 15 05	36.388
2017 08 15 06	36.388
2017 08 15 07	36.388
2017 08 15 08	36.388
2017 08 15 09	36.388
2017 08 15 10	36.388
2017 08 15 11	36.388
2017 08 15 12	36.388
2017 08 15 13	36.388
2017 08 15 14	36.388
2017 08 15 15	36.388
2017 08 15 16	36.388
2017 08 15 17	36.388
2017 08 15 18	36.388
2017 08 15 19	36.388
2017 08 15 20	36.388
2017 08 15 21	36.388
2017 08 15 22	36.388
2017 08 15 23	36.388
2017 08 16 00	36.319
2017 08 16 01	36.319
2017 08 16 02	36.319
2017 08 16 03	36.319
2017 08 16 04	36.319
2017 08 16 05	36.319
2017 08 16 06	36.319
2017 08 16 07	36.319
2017 08 16 08	36.319
2017 08 16 09	36.319
2017 08 16 10	36.319
2017 08 16 11	36.319
2017 08 16 12	36.319
2017 08 16 13	36.319
2017 08 16 14	36.319
2017 08 16 15	36.319
2017 08 16 16	36.319
2017 08 16 17	36.319
2017 08 16 18	36.319
2017 08 16 19	36.319
2017 08 16 20	36.319
2017 08 16 21	36.319
2017 08 16 22	36.319
2017 08 16 23	36.319
2017 08 17 00	36.441
2017 08 17 01	36.441
2017 08 17 02	36.441
2017 08 17 03	36.441
2017 08 17 04	36.441
2017 08 17 05	36.441
2017 08 17 06	36.441
2017 08 17 07	36.441
2017 08 17 08	36.441
2017 08 17 09	36.441
2017 08 17 10	36.441
2017 08 17 11	36.441
2017 08 17 12	36.441
2017 08 17 13	36.441
2017 08 17 14	36.441
2017 08 17 15	36.441
2017 08 17 16	36.441
2017 08 17 17	36.441
2017 08 17 18	36.441
2017 08 17 19	36.441
2017 08 17 20	36.441
2017 08 17 21	36.441
2017 08 17 22	36.441
2017 08 17 23	36.441
2017 08 18 00	36.442
2017 08 18 01	36.442
2017 08 18 02	36.442
2017 08 18 03	36.442
2017 08 18 04	36.442
2017 08 18 05	36.442
2017 08 18 06	36.442
2017 08 18 07	36.442
2017 08 18 08	36.442
2017 08 18 09	36.442
2017 08 18 10	36.442
2017 08 18 11	36.442
2017 08 18 12	36.442
2017 08 18 13	36.442
2017 08 18 14	36.442
2017 08 18 15	36.442
2017 08 18 16	36.442
2017 08 18 17	36.442
2017 08 18 18	36.442
2017 08 18 19	36.442
2017 08 18 20	36.442
2017 08 18 21	36.442
2017 08 18 22	36.442
2017 08 18 23	36.442
2017 08 19 00	36.439
2017 08 19 01	36.439
2017 08 19 02	36.439
2017 08 19 03	36.439
2017 08 19 04	36.439
2017 08 19 05	36.439
2017 08 19 06	36.439
2017 08 19 07	36.439
2017 08 19 08	36.439
2017 08 19 09	36.439
2017 08 19 10	36.439
2017 08 19 11	36.439
2017 08 19 12	36.439
2017 08 19 13	36.439
2017 08 19 14	36.439
2017 08 19 15	36.439
2017 08 19 16	36.439
2017 08 19 17	36.439
2017 08 19 18	36.439
2017 08 19 19	36.439
2017 08 19 20	36.439
2017 08 19 21	36.439
2017 08 19 22	36.439
2017 08 19 23	36.439
2017 08 20 00	36.459
2017 08 20 01	36.459
2017 08 20 02	36.459
2017 08 20 03	36.459
2017 08 20 04	36.459
2017 08 20 05	36.459
2017 08 20 06	36.459
2017 08 20 07	36.459
2017 08 20 08	36.459
2017 08 20 09	36.459
2017 08 20 10	36.459
2017 08 20 11	36.459
2017 08 20 12	36.459
2017 08 20 13	36.459
2017 08 20 14	36.459
2017 08 20 15	36.459
2017 08 20 16	36.459
2017 08 20 17	36.459
2017 08 20 18	36.459
2017 08 20 19	36.459
2017 08 20 20	36.459
2017 08 20 21	36.459
2017 08 20 22	36.459
2017 08 20 23	36.459
2017 08 21 00	36.471
2017 08 21 01	36.471
2017 08 21 02	36.471
2017 08 21 03	36.471
2017 08 21 04	36.471
2017 08 21 05	36.471
2017 08 21 06	36.471
2017 08 21 07	36.471
2017 08 21 08	36.471
2017 08 21 09	36.471
2017 08 21 10	36.471
2017 08 21 11	36.471
2017 08 21 12	36.471
2017 08 21 13	36.471
2017 08 21 14	36.471
2017 08 21 15	36.471
2017 08 21 16	36.471
2017 08 21 17	36.471
2017 08 21 18	36.471
2017 08 21 19	36.471
2017 08 21 20	36.471
2017 08 21 21	36.471
2017 08 21 22	36.471
2017 08 21 23	36.471
2017 08 22 00	36.477
2017 08 22 01	36.477
2017 08 22 02	36.477
2017 08 22 03	36.477
2017 08 22 04	36.477
2017 08 22 05	36.477
2017 08 22 06	36.477
2017 08 22 07	36.477
2017 08 22 08	36.477
2017 08 22 09	36.477
2017 08 22 10	36.477
2017 08 22 11	36.477
2017 08 22 12	36.477
2017 08 22 13	36.477
2017 08 22 14	36.477
2017 08 22 15	36.477
2017 08 22 16	36.477
2017 08 22 17	36.477
2017 08 22 18	36.477
2017 08 22 19	36.477
2017 08 22 20	36.477
2017 08 22 21	36.477
2017 08 22 22	36.477
2017 08 22 23	36.477
2017 08 23 00	36.394
2017 08 23 01	36.394
2017 08 23 02	36.394
2017 08 23 03	36.394
2017 08 23 04	36.394
2017 08 23 05	36.394
2017 08 23 06	36.394
2017 08 23 07	36.394
2017 08 23 08	36.394
2017 08 23 09	36.394
2017 08 23 10	36.394
2017 08 23 11	36.394
2017 08 23 12	36.394
2017 08 23 13	36.394
2017 08 23 14	36.394
2017 08 23 15	36.394
2017 08 23 16	36.394
2017 08 23 17	36.394
2017 08 23 18	36.394
2017 08 23 19	36.394
2017 08 23 20	36.394
2017 08 23 21	36.394
2017 08 23 22	36.394
2017 08 23 23	36.394
2017 08 24 00	36.285
2017 08 24 01	36.285
2017 08 24 02	36.285
2017 08 24 03	36.285
2017 08 24 04	36.285
2017 08 24 05	36.285
2017 08 24 06	36.285
2017 08 24 07	36.285
2017 08 24 08	36.285
2017 08 24 09	36.285
2017 08 24 10	36.285
2017 08 24 11	36.285
2017 08 24 12	36.285
2017 08 24 13	36.285
2017 08 24 14	36.285
2017 08 24 15	36.285
2017 08 24 16	36.285
2017 08 24 17	36.285
2017 08 24 18	36.285
2017 08 24 19	36.285
2017 08 24 20	36.285
2017 08 24 21	36.285
2017 08 24 22	36.285
2017 08 24 23	36.285
2017 08 25 00	36.229
2017 08 25 01	36.229
2017 08 25 02	36.229
2017 08 25 03	36.229
2017 08 25 04	36.229
2017 08 25 05	36.229
2017 08 25 06	36.229
2017 08 25 07	36.229
2017 08 25 08	36.229
2017 08 25 09	36.229
2017 08 25 10	36.229
2017 08 25 11	36.229
2017 08 25 12	36.229
2017 08 25 13	36.229
2017 08 25 14	36.229
2017 08 25 15	36.229
2017 08 25 16	36.229
2017 08 25 17	36.229
2017 08 25 18	36.229
2017 08 25 19	36.229
2017 08 25 20	36.229
2017 08 25 21	36.229
2017 08 25 22	36.229
2017 08 25 23	36.229
2017 08 26 00	36.262
2017 08 26 01	36.262
2017 08 26 02	36.262
2017 08 26 03	36.262
2017 08 26 04	36.262
2017 08 26 05	36.262
2017 08 26 06	36.262
2017 08 26 07	36.262
2017 08 26 08	36.262
2017 08 26 09	36.262
2017 08 26 10	36.262
2017 08 26 11	36.262
2017 08 26 12	36.262
2017 08 26 13	36.262
2017 08 26 14	36.262
2017 08 26 15	36.262
2017 08 26 16	36.262
2017 08 26 17	36.262
2017 08 26 18	36.262
2017 08 26 19	36.262
2017 08 26 20	36.262
2017 08 26 21	36.262
2017 08 26 22	36.262
2017 08 26 23	36.262
2017 08 27 00	36.321
2017 08 27 01	36.321
2017 08 27 02	36.321
2017 08 27 03	36.321
2017 08 27 04	36.321
2017 08 27 05	36.321
2017 08 27 06	36.321
2017 08 27 07	36.321
2017 08 27 08	36.321
2017 08 27 09	36.321
2017 08 27 10	36.321
2017 08 27 11	36.321
2017 08 27 12	36.321
2017 08 27 13	36.321
2017 08 27 14	36.321
2017 08 27 15	36.321
2017 08 27 16	36.321
2017 08 27 17	36.321
2017 08 27 18	36.321
2017 08 27 19	36.321
2017 08 27 20	36.321
2017 08 27 21	36.321
2017 08 27 22	36.321
2017 08 27 23	36.321
2017 08 28 00	36.391
2017 08 28 01	36.391
2017 08 28 02	36.391
2017 08 28 03	36.391
2017 08 28 04	36.391
2017 08 28 05	36.391
2017 08 28 06	36.391
2017 08 28 07	36.391
2017 08 28 08	36.391
2017 08 28 09	36.391
2017 08 28 10	36.391
2017 08 28 11	36.391
2017 08 28 12	36.391
2017 08 28 13	36.391
2017 08 28 14	36.391
2017 08 28 15	36.391
2017 08 28 16	36.391
2017 08 28 17	36.391
2017 08 28 18	36.391
2017 08 28 19	36.391
2017 08 28 20	36.391
2017 08 28 21	36.391
2017 08 28 22	36.391
2017 08 28 23	36.391
2017 08 29 00	36.395
2017 08 29 01	36.395
2017 08 29 02	36.395
2017 08 29 03	36.395
2017 08 29 04	36.395
2017 08 29 05	36.395
2017 08 29 06	36.395
2017 08 29 07	36.395
2017 08 29 08	36.395
2017 08 29 09	36.395
2017 08 29 10	36.395
2017 08 29 11	36.395
2017 08 29 12	36.395
2017 08 29 13	36.395
2017 08 29 14	36.395
2017 08 29 15	36.395
2017 08 29 16	36.395
2017 08 29 17	36.395
2017 08 29 18	36.395
2017 08 29 19	36.395
2017 08 29 20	36.395
2017 08 29 21	36.395
2017 08 29 22	36.395
2017 08 29 23	36.395
2017 08 30 00	36.38
2017 08 30 01	36.38
2017 08 30 02	36.38
2017 08 30 03	36.38
2017 08 30 04	36.38
2017 08 30 05	36.38
2017 08 30 06	36.38
2017 08 30 07	36.38
2017 08 30 08	36.38
2017 08 30 09	36.38
2017 08 30 10	36.38
2017 08 30 11	36.38
2017 08 30 12	36.38
2017 08 30 13	36.38
2017 08 30 14	36.38
2017 08 30 15	36.38
2017 08 30 16	36.38
2017 08 30 17	36.38
2017 08 30 18	36.38
2017 08 30 19	36.38
2017 08 30 20	36.38
2017 08 30 21	36.38
2017 08 30 22	36.38
2017 08 30 23	36.38
2017 08 31 00	36.386
2017 08 31 01	36.386
2017 08 31 02	36.386
2017 08 31 03	36.386
2017 08 31 04	36.386
2017 08 31 05	36.386
2017 08 31 06	36.386
2017 08 31 07	36.386
2017 08 31 08	36.386
2017 08 31 09	36.386
2017 08 31 10	36.386
2017 08 31 11	36.386
2017 08 31 12	36.386
2017 08 31 13	36.386
2017 08 31 14	36.386
2017 08 31 15	36.386
2017 08 31 16	36.386
2017 08 31 17	36.386
2017 08 31 18	36.386
2017 08 31 19	36.386
2017 08 31 20	36.386
2017 08 31 21	36.386
2017 08 31 22	36.386
2017 08 31 23	36.386
2017 09 01 00	36.422
2017 09 01 01	36.422
2017 09 01 02	36.422
2017 09 01 03	36.422
2017 09 01 04	36.422
2017 09 01 05	36.422
2017 09 01 06	36.422
2017 09 01 07	36.422
2017 09 01 08	36.422
2017 09 01 09	36.422
2017 09 01 10	36.422
2017 09 01 11	36.422
2017 09 01 12	36.422
2017 09 01 13	36.422
2017 09 01 14	36.422
2017 09 01 15	36.422
